"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL150960";"";"0";"619.75";"1";"2.60";"15";"N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"14.04";"0.27";"6.10";"4.84";"False";"CHEMBL852839";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129852";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";""
"CHEMBL79640";"";"0";"516.52";"0";"-0.66";"2c";"N=C(N)N1CCC[C@H](NC(=O)CN2CCC[C@](N)(Cc3ccccc3)C2=O)C1O.O=C(O)C(F)(F)F";"IC50";"'='";"137.5";"nM";"6.86";"";"";"UO_0000065";"17.05";"0.32";"7.52";"4.61";"False";"CHEMBL660482";"The compound was tested in vitro for inhibitory activity against Coagulation factor II";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153655";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1997";""
"CHEMBL422974";"";"0";"669.87";"1";"2.52";"10e";"CC(C)(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"9.49";"0.19";"3.84";"3.20";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL339341";"";"0";"768.76";"2";"3.29";"10l";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"3190.0";"nM";"5.50";"";"";"UO_0000065";"7.15";"0.15";"2.21";"2.80";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL148391";"";"0";"508.62";"1";"1.89";"24";"N=C(N)NCCCCNC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"IC50";"'='";"670.0";"nM";"6.17";"";"";"UO_0000065";"12.14";"0.23";"4.28";"4.13";"False";"CHEMBL815806";"In vitro inhibitory activity against hydrolysis of human alpha thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135092";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL78053";"";"0";"690.85";"2";"1.93";"10k";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"5.79";"0.11";"2.07";"1.91";"True";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL264258";"";"0";"724.31";"2";"3.19";"10y";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"3420.0";"nM";"5.47";"";"";"UO_0000065";"7.55";"0.15";"2.28";"2.79";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL422973";"";"0";"717.92";"1";"2.94";"10w";"Cc1cccc(C)c1C[C@H](NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1";"IC50";"'='";"28100.0";"nM";"4.55";"";"";"UO_0000065";"6.34";"0.12";"1.61";"2.29";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL84543";"";"0";"419.37";"0";"2.54";"KI-104";"O=C(O)CC(Sc1ccc(C(=O)c2ccccc2C(=O)O)cc1[N+](=O)[O-])C(=O)O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL877963";"Compound (100 uM) was tested for inhibitory activity against thrombin; No inhibition";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146729";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL264870";"";"0";"451.51";"0";"1.65";"5";"N=C(N)c1cccc(C(=O)NCC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL808339";"In vitro inhibition of human thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134704";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL307854";"";"0";"355.24";"0";"4.33";"2b";"Cc1cc(Nc2ccc(C(=N)N)cc2)nc2cc(Br)ccc12";"IC50";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"19.88";"0.44";"2.73";"9.44";"False";"CHEMBL816648";"In vitro inhibitory activity against thrombin in human plasma";"B";"BAO_0000366";"cell-free format";"";"CHEMBL3559721";"Plasma";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136099";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL36336";"";"0";"502.62";"1";"0.85";"5c";"CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C=O)CCCN=C(N)N";"IC50";"'='";"5440.0";"nM";"5.26";"";"";"UO_0000065";"10.47";"0.20";"4.41";"3.11";"False";"CHEMBL808504";"Ability to inhibit Thrombin was evaluated by amidolytic method using fluorogenic or chromogenic substrates";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130835";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL206205";"";"0";"445.52";"0";"0.96";"14";"N=C(N)c1coc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)c1";"IC50";"'='";"1.29";"nM";"8.89";"";"";"UO_0000065";"19.95";"0.38";"7.93";"5.50";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL208140";"";"0";"461.59";"0";"1.43";"10";"N=C(N)c1ccc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)s1";"IC50";"'='";"0.98";"nM";"9.01";"";"";"UO_0000065";"19.52";"0.38";"7.58";"6.06";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL441812";"";"0";"562.12";"1";"2.54";"3h";"CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3C(=O)N(C)C)sc2C1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"9.29";"0.19";"2.68";"5.55";"False";"CHEMBL811115";"In vitro inhibitory activity against human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146768";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL309394";"";"0";"757.86";"2";"3.55";"10p";"N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1cccc(C(F)(F)F)c1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"84900.0";"nM";"4.07";"";"";"UO_0000065";"5.37";"0.11";"0.52";"2.07";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL310722";"";"0";"589.74";"1";"1.13";"13";"CNC(=O)[C@H](CC1CCCN(C(=N)N)C1)NC(=O)CN1C(=O)CN(CCCc2ccccc2)C(=O)[C@H]1Cc1ccccc1";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"10.78";"0.20";"5.23";"4.18";"False";"CHEMBL818158";"Inhibitory concentration required against thrombin was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132099";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL131490";"";"0";"424.89";"0";"2.21";"28a";"CNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O";"IC50";"'='";"20400.0";"nM";"4.69";"";"";"UO_0000065";"11.04";"0.21";"2.48";"3.73";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL335076";"";"0";"481.00";"0";"3.76";"28h";"CCC(CC)Nc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"12.47";"0.24";"2.24";"4.77";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL162185";"";"0";"509.63";"1";"2.14";"1c";"Cc1ccc(S(=O)(=O)NCC(=O)NC(Cc2ccc3c(N)nccc3c2)C(=O)N2CCCCC2)cc1";"IC50";"'='";"357000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL816689";"Compound was tested for inhibitory activity against thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132055";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";""
"CHEMBL340945";"";"0";"583.01";"1";"4.84";"31i";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(C(F)(F)F)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"8.92";"0.17";"0.36";"4.13";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL341487";"";"0";"523.98";"2";"2.41";"29f";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"9.73";"0.19";"2.69";"2.69";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL128685";"";"0";"466.97";"0";"3.38";"28f";"CCCCNc1nc(Cl)c(-c2ccccc2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O";"IC50";"'='";"27900.0";"nM";"4.55";"";"";"UO_0000065";"9.75";"0.19";"1.17";"3.62";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL101040";"";"0";"591.12";"1";"1.05";"3e";"CN1CCc2nc(C(=O)N3CCN(S(=O)(=O)c4ccc5cc(Cl)ccc5c4)CC3C(=O)NCC(N)=O)sc2C1";"IC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"10.24";"0.21";"5.01";"4.15";"False";"CHEMBL811115";"In vitro inhibitory activity against human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146768";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL254647";"";"0";"512.60";"2";"6.66";"5, (2R)-8-methylsocotrin-4'-ol";"COc1cc(O)ccc1CCC(c1ccc(O)cc1)c1cc2c(c(C)c1O)O[C@@H](c1ccc(O)cc1)CC2";"IC50";"'='";"21500.0";"nM";"4.67";"";"";"UO_0000065";"9.11";"0.17";"-1.99";"4.70";"False";"CHEMBL925661";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141302";"1";"Scientific Literature";"J. Nat. Prod.";"2007";""
"CHEMBL206418";"";"0";"455.56";"0";"1.37";"27";"N=C(N)c1ccc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1";"IC50";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"19.25";"0.36";"7.40";"5.90";"True";"CHEMBL870018";"Inhibition of thrombin by chromogenic assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147693";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL377132";"";"0";"476.60";"0";"0.90";"22";"N=C(N)c1ccc(CNC(=O)[C@@H]2SCCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cn1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"16.36";"0.32";"6.90";"4.83";"False";"CHEMBL870018";"Inhibition of thrombin by chromogenic assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147693";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL98306";"";"0";"523.57";"2";"1.89";"10";"N=C(N)c1cccc(C(=O)N[C@@H](CCC(=O)O)C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL808339";"In vitro inhibition of human thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134704";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL128724";"";"0";"431.58";"0";"3.81";"116";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC2c3ccccc3-c3ccccc32)CC1";"IC50";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"16.16";"0.30";"3.16";"9.25";"False";"CHEMBL814934";"Inhibition of thrombin-catalyzed hydrolysis of a standard substrate";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131597";"1";"Scientific Literature";"J. Med. Chem.";"1998";""
"CHEMBL294121";"";"0";"486.00";"0";"2.66";"7a";"CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL809538";"In vitro inhibitory activity against thrombin was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137970";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL337930";"";"0";"653.83";"2";"2.09";"10d";"N=C(N)NCCC[C@H](NC(=O)[C@H](CC1CC1)NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1";"IC50";"'='";"9200.0";"nM";"5.04";"";"";"UO_0000065";"7.70";"0.15";"2.95";"2.57";"False";"CHEMBL816078";"Inhibitory activity against thrombin (IIa).";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145084";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL77215";"";"0";"431.54";"0";"2.71";"15";"Cn1c(=O)c(Cc2ccc(C(=N)N)cc2)nc2cc(C(C)(C)C(=O)N3CCCC3)ccc21";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"19.24";"0.35";"5.59";"7.90";"False";"CHEMBL816077";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146615";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL208494";"";"0";"496.03";"0";"2.08";"28";"N=C(N)c1sc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1Cl";"IC50";"'='";"4.28";"nM";"8.37";"";"";"UO_0000065";"16.87";"0.35";"6.29";"5.63";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL208394";"";"0";"461.59";"0";"1.43";"11";"N=C(N)c1cc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cs1";"IC50";"'='";"6.4";"nM";"8.19";"";"";"UO_0000065";"17.75";"0.35";"6.76";"5.51";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL99262";"";"0";"569.64";"1";"3.20";"20";"N=C(N)c1cccc(C(=O)N2Cc3ccc(O)cc3C[C@H]2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL808339";"In vitro inhibition of human thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134704";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2001";""
"CHEMBL203709";"";"0";"395.37";"0";"1.51";"13f";"COc1ccccc1NC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL863727";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138183";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL382481";"";"0";"280.67";"0";"0.71";"9k";"O=C(CCCl)Nc1ccc2c(c1)C(=O)C(=O)NC2=O";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL863727";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138183";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL51528";"";"0";"544.59";"1";"3.26";"17";"Cn1c(COc2ccc(C(=N)N)cc2)nc2cc(N(CC(=O)O)S(=O)(=O)c3cccc4cccnc34)ccc21";"IC50";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"13.29";"0.25";"3.98";"4.40";"True";"CHEMBL845034";"Inhibition of human thrombin by chromogenic assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135926";"1";"Scientific Literature";"J. Med. Chem.";"2002";""
"CHEMBL230031";"";"0";"495.97";"1";"2.42";"6";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3cccc(N)c3)c(Cl)nc(NC3CCC3)c2=O)cc1O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888564";"Inhibition of factor 2a";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145416";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL230661";"";"0";"549.94";"2";"2.83";"4";"N=C(N)c1c(O)c(F)c(CNC(=O)Cn2c(-c3cccc(N)c3)c(Cl)nc(NC3CCC3)c2=O)c(F)c1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888564";"Inhibition of factor 2a";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145416";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL243319";"";"0";"510.02";"1";"3.62";"44";"Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccc3c(N)nsc3c2)c1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888564";"Inhibition of factor 2a";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145416";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL243109";"";"0";"493.96";"0";"3.15";"43";"Nc1cccc(-c2c(Cl)nc(NC3CCC3)c(=O)n2CC(=O)NCc2ccc3c(N)noc3c2)c1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL888564";"Inhibition of factor 2a";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145416";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";""
"CHEMBL186686";"";"0";"472.35";"0";"2.80";"11t";"COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(Cl)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL831704";"Inhibitory concentration against human thrombin activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138652";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL265127";"";"0";"1283.41";"";"";"Inhibitor 34";"COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(=O)[C@@H](N)Cc2c[nH]c3ccccc23)C(=O)[C@@H](N)Cc2c[nH]c3ccccc23)C1=O)C(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)[C@@H](N)Cc1ccc(O)cc1";"IC50";"'>'";"400000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL881782";"Inhibitory concentration against thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140375";"1";"Scientific Literature";"J. Med. Chem.";"2005";""
